启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),FELIXSTOWE(费利克斯托),72,19,周五,44,CMA（FAL5） | COSCO（AEU1） | EMC（NE1） | OOCL（LL1） 欧洲直航,OOCL SPAIN,011W,24188TEU,2026/1/16,,2026/3/1,QQCT,LANDGUARD/LANDGUARD TERMINAL PORT FELIXSTOWE
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0005S,2782TEU,2025/12/5,,2025/12/21,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,VIRA BHUM,139S,2588TEU,2025/12/10,,2025/12/26,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,BLANK SAILING,BLANK SAILING,,2025/12/17,,,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0006S,2782TEU,2025/12/31,,2026/1/16,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,VIRA BHUM,140S,2588TEU,2026/1/7,,2026/1/23,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,ACX PEARL,0283S,2858TEU,2026/1/14,,2026/1/30,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,WAN HAI 358,0011S,3013TEU,2026/1/21,,2026/2/6,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,WAN HAI 358,0010S,3013TEU,2025/12/24,,2026/1/9,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",2082,19,周四,10,ZIM（ZMP） 地中海直航,JASPER,6W,7000TEU,2025/12/3,,2025/12/13,QQCTN,CAI MEP-CMIT/
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",2082,19,周四,10,ZIM（ZMP） 地中海直航,ZIM RUBY,7W,7000TEU,2025/12/19,,2025/12/29,QQCTN,CAI MEP-CMIT/
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",2082,19,周四,10,ZIM（ZMP） 地中海直航,SHENZHEN,14W,8586TEU,2025/12/25,,2026/1/4,QQCTN,CAI MEP-CMIT/
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",2082,19,周四,10,ZIM（ZMP） 地中海直航,BLANK SAILING,BLANK SAILING,,2026/1/1,,,QQCTN,CAI MEP-CMIT/
QINGDAO(青岛),"CAI MEP,VUNG TAU(盖梅港,头顿)",2082,19,周四,10,ZIM（ZMP） 地中海直航,ANTWERP,79W,10062TEU,2026/1/15,,2026/1/25,QQCTN,CAI MEP-CMIT/
QINGDAO(青岛),KAOHSIUNG(高雄),1099,19,周二,3,WHL（NCT） | 外运集运（NCT） 台湾直航,WAN HAI 271,S252,1805TEU,2025/12/2,,2025/12/5,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1099,19,周二,3,WHL（NCT） | 外运集运（NCT） 台湾直航,XINDE KEELUNG,2525S,1560TEU,2025/12/9,,2025/12/12,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1099,19,周二,3,WHL（NCT） | 外运集运（NCT） 台湾直航,XINDE KEELUNG,2526S,1560TEU,2025/12/23,,2025/12/26,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1099,19,周二,3,WHL（NCT） | 外运集运（NCT） 台湾直航,WAN HAI 271,S254,1805TEU,2025/12/30,,2026/1/2,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1099,19,周二,3,WHL（NCT） | 外运集运（NCT） 台湾直航,XINDE KEELUNG,2601S,1560TEU,2026/1/6,,2026/1/9,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1099,19,周二,3,WHL（NCT） | 外运集运（NCT） 台湾直航,WAN HAI 271,S255,1805TEU,2026/1/13,,2026/1/16,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1099,19,周二,3,WHL（NCT） | 外运集运（NCT） 台湾直航,WAN HAI 271,S253,1805TEU,2025/12/16,,2025/12/19,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1120,19,周二,4,SITC（TCX） | YML（TCX） 台湾直航,YM IDEALS,442S,1799TEU,2025/12/3,,2025/12/7,日照港,KAO MING TML/KAO MING CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1120,19,周二,4,SITC（TCX） | YML（TCX） 台湾直航,YM INTELLIGENT,280S,1805TEU,2025/12/11,,2025/12/15,日照港,KAO MING TML/KAO MING CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1120,19,周二,4,SITC（TCX） | YML（TCX） 台湾直航,YM IDEALS,443S,1799TEU,2025/12/16,,2025/12/20,日照港,KAO MING TML/KAO MING CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1120,19,周二,4,SITC（TCX） | YML（TCX） 台湾直航,YM INTELLIGENT,281S,1805TEU,2025/12/24,,2025/12/28,日照港,KAO MING TML/KAO MING CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1120,19,周二,4,SITC（TCX） | YML（TCX） 台湾直航,YM INTELLIGENT,282S,1805TEU,2026/1/6,,2026/1/10,日照港,KAO MING TML/KAO MING CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1120,19,周二,4,SITC（TCX） | YML（TCX） 台湾直航,YM IDEALS,445S,1799TEU,2026/1/13,,2026/1/17,日照港,KAO MING TML/KAO MING CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,FEI YUN HE,554S,1702TEU,2025/12/6,,2025/12/11,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,TENG YUN HE,403S,1702TEU,2025/12/17,,2025/12/22,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,FEI YUN HE,555S,1702TEU,2025/12/18,,2025/12/23,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,TENG YUN HE,404S,1702TEU,2025/12/30,,2026/1/4,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,FEI YUN HE,556S,1702TEU,2026/1/1,,2026/1/6,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,FEI YUN HE,557S,1702TEU,2026/1/14,,2026/1/19,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,TENG YUN HE,402S,1702TEU,2025/12/3,,2025/12/8,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),976,19,周三,5,COSCO（CTW1） | OOCL（NTX） | 泛亚航运（CTW1） | 华冈 | 锦江航运（CTW1） 台湾直航,TENG YUN HE,405S,1702TEU,2026/1/11,,2026/1/16,日照港,OOCL TML/OOCL KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,UNI-PROBITY,0882-392B,1618TEU,2025/12/4,,2025/12/8,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,EVER CONVEY,0883-104B,1809TEU,2025/12/8,,2025/12/12,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,EVER CREATE,0884-082B,1778TEU,2025/12/12,,2025/12/16,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,UNI-PROBITY,0885-393B,1618TEU,2025/12/22,,2025/12/26,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,EVER CONVEY,0886-105B,1809TEU,2025/12/25,,2025/12/29,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,EVER CREATE,0887-083B,1778TEU,2026/1/1,,2026/1/5,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,UNI-PROBITY,0888-394B,1618TEU,2026/1/13,,2026/1/17,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1100,19,周四,4,EMC（HBT） 台湾直航,EVER CONVEY,0889-106B,1809TEU,2026/1/15,,2026/1/19,日照港,KAOHSIUNG TML/KAOHSIUNG CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1151,19,周六,5,SITC（NCT2） | WHL（NCT2） | 外运集运（NCT2） 台湾直航,WAN HAI 275,S254,1805TEU,2025/12/6,,2025/12/11,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1151,19,周六,5,SITC（NCT2） | WHL（NCT2） | 外运集运（NCT2） 台湾直航,DONG FANG QIANG,2525S,2000TEU,2025/12/13,,2025/12/18,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1151,19,周六,5,SITC（NCT2） | WHL（NCT2） | 外运集运（NCT2） 台湾直航,WAN HAI 275,S255,1805TEU,2025/12/20,,2025/12/25,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1151,19,周六,5,SITC（NCT2） | WHL（NCT2） | 外运集运（NCT2） 台湾直航,WAN HAI 275,S256,1805TEU,2026/1/3,,2026/1/8,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1151,19,周六,5,SITC（NCT2） | WHL（NCT2） | 外运集运（NCT2） 台湾直航,DONG FANG QIANG,2601S,2000TEU,2026/1/10,,2026/1/15,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1151,19,周六,5,SITC（NCT2） | WHL（NCT2） | 外运集运（NCT2） 台湾直航,WAN HAI 275,S257,1805TEU,2026/1/17,,2026/1/22,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),KAOHSIUNG(高雄),1151,19,周六,5,SITC（NCT2） | WHL（NCT2） | 外运集运（NCT2） 台湾直航,DONG FANG QIANG,2526S,2000TEU,2025/12/27,,2026/1/1,日照港,WHL TML/WAN HAI CONTAINER TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2260,19,周一,8,EMC（KTH） 海防直航,EVER CHASTE,0129-083S,1844TEU,2025/12/8,,2025/12/16,QQCT,VIP GREENPORT/VIP GREENPORT
QINGDAO(青岛),HAIPHONG(海防),2260,19,周一,8,EMC（KTH） 海防直航,EVER CLEVER,0130-082S,1984TEU,2025/12/14,,2025/12/22,QQCT,VIP GREENPORT/VIP GREENPORT
QINGDAO(青岛),HAIPHONG(海防),2260,19,周一,8,EMC（KTH） 海防直航,EVER CONFORM,0131-076S,1984TEU,2025/12/22,,2025/12/30,QQCT,VIP GREENPORT/VIP GREENPORT
QINGDAO(青岛),HAIPHONG(海防),2260,19,周一,8,EMC（KTH） 海防直航,EVER CHASTE,0132-084S,1844TEU,2025/12/25,,2026/1/2,QQCT,VIP GREENPORT/VIP GREENPORT
QINGDAO(青岛),HAIPHONG(海防),2260,19,周一,8,EMC（KTH） 海防直航,EVER CONFORM,0134-077S,1984TEU,2026/1/8,,2026/1/16,QQCT,VIP GREENPORT/VIP GREENPORT
QINGDAO(青岛),HAIPHONG(海防),2260,19,周一,8,EMC（KTH） 海防直航,EVER CHASTE,0135-085S,1844TEU,2026/1/12,,2026/1/20,QQCT,VIP GREENPORT/VIP GREENPORT
QINGDAO(青岛),HAIPHONG(海防),62,19,周二,5,SITC（CKV） 越南直航,SITC HAINAN,2532S,1800TEU,2025/12/12,,2025/12/17,QQCTU,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),62,19,周二,5,SITC（CKV） 越南直航,SITC LIDE,2530S,1781TEU,2025/12/17,,2025/12/22,QQCTU,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),62,19,周二,5,SITC（CKV） 越南直航,SITC GUANGXI,2536S,1800TEU,2025/12/24,,2025/12/29,QQCTU,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),62,19,周二,5,SITC（CKV） 越南直航,SITC HAINAN,2534S,1800TEU,2025/12/31,,2026/1/5,QQCTU,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),62,19,周二,5,SITC（CKV） 越南直航,SITC LIDE,2602S,1781TEU,2026/1/6,,2026/1/11,QQCTU,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),62,19,周二,5,SITC（CKV） 越南直航,SITC GUANGXI,2602S,1800TEU,2026/1/13,,2026/1/18,QQCTU,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,SKY HOPE,2521S,1060TEU,2025/12/3,,2025/12/8,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,ULTIMA,1036S,1103TEU,2025/12/11,,2025/12/16,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,SKY HOPE,2522S,1060TEU,2025/12/17,,2025/12/22,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,SKY HOPE,2523S,1060TEU,2025/12/31,,2026/1/5,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,ULTIMA,1038S,1103TEU,2026/1/8,,2026/1/13,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,SKY HOPE,2601S,1060TEU,2026/1/14,,2026/1/19,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,ULTIMA,1039S,1103TEU,2026/1/22,,2026/1/27,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2521,19,周三,5,泛洋（KCH） | 天敬（KCH） 海防直航,ULTIMA,1037S,1103TEU,2025/12/25,,2025/12/30,QQCT,MPC PORT/MIPEC PORT JOINT STOCK COMPANY
QINGDAO(青岛),HAIPHONG(海防),2229,19,周三,7,锦江航运（CHH3） 海防直航,MILD JAZZ,2549S,1098TEU,2025/12/3,,2025/12/10,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2229,19,周三,7,锦江航运（CHH3） 海防直航,MILD WALTZ,2550S,1098TEU,2025/12/10,,2025/12/17,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2229,19,周三,7,锦江航运（CHH3） 海防直航,MILD JAZZ,2601S,1098TEU,2025/12/31,,2026/1/7,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2229,19,周三,7,锦江航运（CHH3） 海防直航,MILD WALTZ,2552S,1098TEU,2026/1/3,,2026/1/10,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PEGASUS GLORY,2531S,952TEU,2025/12/3,,2025/12/7,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PEGASUS GLORY,2532S,952TEU,2025/12/19,,2025/12/23,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PANCON GLORY,2519S,1009TEU,2025/12/27,,2025/12/31,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PEGASUS GLORY,2533S,952TEU,2026/1/1,,2026/1/5,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PANCON GLORY,2520S,1009TEU,2026/1/10,,2026/1/14,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PANCON GLORY,2521S,1009TEU,2026/1/24,,2026/1/28,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PANCON GLORY,2518S,1009TEU,2025/12/14,,2025/12/18,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2629,19,周五,4,CUL 中联航运（IQH） | 东进（IQH） | 东暎海运（IQH） | 泛洲海运（IQH） 海防直航,PEGASUS GLORY,2534S,952TEU,2026/1/16,,2026/1/20,QQCT,TAN VU/TAN VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),2204,19,周五,7,外运集运（CHS2） 海防直航,HAI SU 6,2529S,698TEU,2025/12/5,,2025/12/12,QQCTU,"NAM HAI DINH VU/NAM HAI DINH VU PORT CO., LTD"
QINGDAO(青岛),HAIPHONG(海防),2204,19,周五,7,外运集运（CHS2） 海防直航,HAI SU 7,2529S,698TEU,2025/12/12,,2025/12/19,QQCTU,"NAM HAI DINH VU/NAM HAI DINH VU PORT CO., LTD"
QINGDAO(青岛),HAIPHONG(海防),2204,19,周五,7,外运集运（CHS2） 海防直航,BLANK SAILING,BLANK SAILING,,2025/12/19,,,QQCTU,"NAM HAI DINH VU/NAM HAI DINH VU PORT CO., LTD"
QINGDAO(青岛),HAIPHONG(海防),2204,19,周五,7,外运集运（CHS2） 海防直航,HAI SU 6,2601S,698TEU,2026/1/2,,2026/1/9,QQCTU,"NAM HAI DINH VU/NAM HAI DINH VU PORT CO., LTD"
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,CA GUANGZHOU,2520W,1673TEU,2025/12/3,,2025/12/10,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,BIG BREEZY,2549W,1858TEU,2025/12/5,,2025/12/12,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,CA SAIGON,2526W,1673TEU,2025/12/12,,2025/12/19,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,CA GUANGZHOU,2521W,1673TEU,2025/12/16,,2025/12/23,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,CA GUANGZHOU,2522W,1673TEU,2025/12/27,,2026/1/3,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,CA GUANGZHOU,2523W,1673TEU,2026/1/7,,2026/1/14,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,CA SAIGON,2528W,1673TEU,2026/1/9,,2026/1/16,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),327,19,周五,7,ASL 亚海（HHX2） | CNC（HHX2） | OOCL（HHX2） 越南直航,CA GUANGZHOU,2524W,1673TEU,2026/1/13,,2026/1/20,QQCT,NAM DINH VU/NAM DINH VU TERMINAL
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,XIN ZHAN JIANG,194S,4250TEU,2025/12/3,,2025/12/13,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,WAN HANG HENG YUAN,002S,3316TEU,2025/12/9,,2025/12/19,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,XIN ZHAN JIANG,195S,4250TEU,2025/12/20,,2025/12/30,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,WAN HANG HENG YUAN,003S,3316TEU,2025/12/27,,2026/1/6,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),610,19,周四,37,MAERSK（FEW5） 西非直航,MAERSK ALGOL,550W,11294TEU,2025/12/11,,2026/1/17,QQCT,
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,APL DETROIT,04FMDW1MA,9326TEU,2025/12/6,,2026/1/12,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,CSCL AFRICA,067W,8468TEU,2025/12/7,,2026/1/13,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,MAERSK SOFIA,550W,8466TEU,2025/12/14,,2026/1/20,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,APL SANTIAGO,04FMLW1MA,9200TEU,2025/12/29,,2026/2/4,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,APL HOUSTON,04FMNW1MA,9326TEU,2026/1/6,,2026/2/12,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,COSCO KOREA,092W,8500TEU,2026/1/11,,2026/2/17,QQCT,CONGO TML/CONGO TERMINAL
